counterfactual_id,date,prior_target,new_target,NAV_open,NAV_before_transition,outgoing_proceeds_before_cost,exit_cost,incoming_notional_before_entry_cost,entry_cost,incoming_shares,incoming_entry_raw_close,NAV_after_transition,transition_type,stock_etf_cost_split,cross_asset_nominal_price_return_used,episode_id,variant
EP13_hold_pre_episode_incumbent,2023-09-05,1519,9958,0.8553994692038708,0.8240348354560709,0.8240348354560709,0.004470388982349185,0.8195644464737217,0.001998284475980972,0.004954946436349944,165.0,0.8175661619977408,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-09-07,9958,6274,0.8225210832624011,0.8200435834477238,0.8200435834477238,0.004448736440203901,0.8155948470075198,0.0019886056898607302,0.006026712898649327,135.0,0.8136062413176591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-09-12,6274,2436,0.7021121237073642,0.7051254755453437,0.7051254755453437,0.0038253057048334895,0.7013001698405101,0.0017099292781974583,0.009441163840247135,74.1,0.6995902405623127,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-10-12,2436,3325,0.6637139077807473,0.67315501111649,0.67315501111649,0.0036518659353069584,0.669503145181183,0.0016324009019574883,0.017857506531530096,37.4,0.6678707442792255,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-10-17,3325,3483,0.6339414560052036,0.6160839502022402,0.6160839502022402,0.003342255429847153,0.612741694772393,0.0014940035792404324,0.004116146068640758,148.5,0.6112476911931526,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-10-24,3483,3548,0.5659700887774971,0.568028145637717,0.568028145637717,0.003081552690084615,0.5649465929476324,0.0013774682531714638,0.003707691609831979,152.0,0.5635691246944609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-10-31,3548,4162,0.5209306799628634,0.5505922383876144,0.5505922383876144,0.002986962893252808,0.5476052754943616,0.001335186178089965,0.0048129523287777235,113.5,0.5462700893162716,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-11-07,4162,3548,0.5558959995034495,0.5486765567402896,0.5486765567402896,0.002976570320316071,0.5456999864199735,0.0013305406500952023,0.0030242746987215463,180.0,0.5443694457698783,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-11-14,3548,2454,0.5534423020336764,0.5882214029197906,0.5882214029197906,0.003191101110839864,0.5850303018089508,0.0014264369020804922,0.000644866149068365,905.0,0.5836038649068703,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-11-21,2454,3545,0.5881179349163131,0.5971460308499007,0.5971460308499007,0.0032395172173607114,0.59390651363254,0.0014480791248110093,0.004937153620897741,120.0,0.592458434507729,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-11-29,3545,3362,0.6541728621027847,0.6368928239407202,0.6368928239407202,0.0034551435698784074,0.6334376803708418,0.0015444650980562466,0.0035105178626265864,180.0,0.6318932152727855,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2023-12-12,3362,2329,0.6476905388788254,0.6599773039675614,0.6599773039675614,0.0035803768740240204,0.6563969270935374,0.0016004449621213363,0.010877017975604917,60.2,0.6547964821314161,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-01-05,2329,3008,0.5710434041555088,0.5895343497614745,0.5895343497614745,0.003198223847455999,0.5863361259140184,0.0014296207981715756,0.00022539749715446892,2595.0,0.5849065051158469,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-01-12,3008,2362,0.5747635886111876,0.5860334158392453,0.5860334158392453,0.0031792312809279057,0.5828541845583174,0.0014211310334101698,0.01341252718627237,43.35,0.5814330535249073,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-01-16,2362,8227,0.5720443150835679,0.5613142700061966,0.5613142700061966,0.0030451299147836166,0.558269140091413,0.0013611871047650268,0.0017083066042535213,326.0,0.556907952986648,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-01-23,8227,3036,0.575699306045111,0.5859491496212189,0.5859491496212189,0.003178774136695113,0.5827703754845238,0.001420926687831456,0.003981845539703373,146.0,0.5813494487966924,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-02-20,3036,3324,0.6132299291201662,0.616980581235524,0.616980581235524,0.003347119653202718,0.6136334615823213,0.0014961779094961457,0.0013679045445202796,447.5,0.6121372836728252,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-03-12,3324,2379,0.8590440918440119,0.9438541767935908,0.9438541767935908,0.00512040890910523,0.9387337678844856,0.002288846378724458,0.0015581446281293864,601.0,0.9364449215057612,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-04-23,2379,2515,0.7853048801588682,0.794653770451948,0.794653770451948,0.004310996704701818,0.7903427737472462,0.001927035393345974,0.04679025153435609,16.85,0.7884157383539002,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-05-07,2515,2618,0.804792260886925,0.7720391671978623,0.7720391671978623,0.0041883124820484025,0.7678508547158138,0.001872194980454816,0.020786395108150856,36.85,0.7659786597353591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-06-13,2618,3374,0.7659786597353594,0.7535068691662303,0.7535068691662303,0.0040877747652268,0.7494190944010035,0.0018272541577281085,0.0043213401170131525,173.0,0.7475918402432754,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-06-25,3374,1785,0.7538541323050623,0.7494839066625034,0.7494839066625034,0.004065950193644081,0.7454179564688593,0.0018174984736565709,0.010776818231814533,69.0,0.7436004579952028,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-07-16,1785,2308,0.766231812895836,0.7565326111862613,0.7565326111862613,0.004104189415685467,0.7524284217705758,0.0018345915821266837,0.0018196214065174523,412.5,0.750593830188449,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-08-05,2308,2881,0.7096523216843691,0.6386871576925038,0.6386871576925038,0.0034648778304818334,0.635222279862022,0.0015488163574043218,0.008021183082336934,79.0,0.6336734635046177,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-08-13,2881,2615,0.6962387109376132,0.7018535178922604,0.7018535178922604,0.0038075553345655127,0.6980459625576948,0.0017019947808887314,0.008803337140035476,79.1,0.6963439677768061,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-08-15,2615,3013,0.6840193405618276,0.7077883987282525,0.7077883987282525,0.00383975206310077,0.7039486466651518,0.0017163868669160124,0.006133032836665814,114.5,0.7022322597982357,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-08-23,3013,5443,0.7267643509009097,0.7604960466967309,0.7604960466967309,0.004125691053329765,0.7563703556434012,0.0018442029132395724,0.00580404732869355,130.0,0.7545261527301615,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-09-03,5443,3008,0.8502929664334156,0.8386847948147352,0.8386847948147352,0.004549865011869938,0.8341349298028653,0.002033810627425733,0.0002714848675939444,3065.0,0.8321011191754396,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-09-10,3008,4763,0.7330090648415988,0.7112903909549545,0.7112903909549545,0.0038587503709306284,0.7074316405840239,0.0017248791980657647,0.0007670725667238675,920.0,0.7057067613859581,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-10-15,4763,3583,0.7439952714232492,0.7439952714232492,0.7439952714232492,0.0040361743474711265,0.739959097075778,0.0018041885332013793,0.0015362224943654041,480.5,0.7381549085425767,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-10-22,3583,3013,0.7419954817763929,0.7266332363265483,0.7266332363265483,0.003941985307071525,0.7226912510194767,0.0017620855980918797,0.004422878315468619,163.0,0.7209291654213849,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-11-05,3013,3231,0.7165062604782872,0.7098719708808835,0.7098719708808835,0.0038510554420287933,0.7060209154388547,0.0017214395293861425,0.005943455492906907,118.5,0.7042994759094685,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2024-12-17,3231,2891,0.6329780081484889,0.6448649275442984,0.6448649275442984,0.003498392231927819,0.6413665353123705,0.0015637974492949235,0.01603515633742044,39.9,0.6398027378630756,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-04-09,2891,2303,0.5748603159356062,0.5451952755368051,0.5451952755368051,0.002957684369787168,0.542237591167018,0.0013220985431767526,0.013556779263755418,39.9,0.5409154926238412,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-04-22,2303,2412,0.591753425177932,0.6005653095957845,0.6005653095957845,0.003258066804557131,0.5973072427912274,0.0014563708757697775,0.0046550849368395125,128.0,0.5958508719154576,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-04-28,2412,6140,0.5888682388228217,0.5958508719154577,0.5958508719154577,0.003232490980141358,0.5926183809353164,0.001444938364394985,0.011942897829715584,49.5,0.5911734425709214,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-05-06,6140,6669,0.5422075705807954,0.5589275865397114,0.5589275865397114,0.0030321821569779346,0.5558954043827334,0.0013553993973588001,0.0002609600023460587,2125.0,0.5545400049853747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-05-20,6669,2615,0.5897696337379839,0.6002079847441705,0.6002079847441705,0.003256128317237125,0.5969518564269334,0.0014555043630046134,0.005316931714856506,112.0,0.5954963520639287,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-05-27,2615,2368,0.6220810047908244,0.6273979353362036,0.6273979353362036,0.0034036337991989046,0.6239943015370046,0.0015214399931902938,0.0025563567209191556,243.5,0.6224728615438144,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-06-03,2368,1815,0.6518709816543619,0.6863818025842638,0.6863818025842638,0.0037236212790196315,0.6826581813052442,0.0016644758712668398,0.01918292127983035,35.5,0.6809937054339774,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-06-17,1815,2345,0.7548479230905093,0.732787607524927,0.732787607524927,0.003975372770822729,0.7288122347541043,0.001777009948247948,0.0009706745324510765,749.0,0.7270352248058564,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-07-15,2345,4991,0.7386832808112032,0.753243455853199,0.753243455853199,0.004086345748003604,0.7491571101051954,0.0018266153804440076,0.004790580094389431,156.0,0.7473304947247513,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-07-22,4991,1815,0.7305634643943885,0.6826576634504942,0.6826576634504942,0.003703417824218931,0.6789542456262753,0.0016554448338674485,0.015358249451075006,44.1,0.6772988007924078,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2025-07-29,1815,8358,0.7195339882442195,0.7187660874625107,0.7187660874625107,0.0038993060244841204,0.7148667814380266,0.0017430077620965885,0.006727582770527641,106.0,0.7131237736759299,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-01-27,8358,5347,1.816447348042464,1.9039059240593232,1.9039059240593232,0.010328689638021828,1.8935772344213013,0.004616971865843859,0.011843011050504436,159.5,1.8889602625554576,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-02-03,5347,3081,1.6165710397082618,1.6047279898046976,1.6047279898046976,0.008705649344690484,1.5960223404600071,0.0038914653752763918,0.0014540007991641376,1095.0,1.5921308750847307,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-02-06,3081,2454,1.4903508191432413,1.4540007991641377,1.4540007991641377,0.007887954335465448,1.4461128448286722,0.003525951937973034,0.0008436180660179528,1710.0,1.4425868928906993,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-02-10,2454,6223,1.5438210262808472,1.5564752800051134,1.5564752800051134,0.00844387839402774,1.5480314016110857,0.0037744525540124,0.0005544908255142094,2785.0,1.5442569490570732,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-03-12,6223,2327,1.8215024549730332,2.0017119115656996,2.0017119115656996,0.010859287120243921,1.9908526244454556,0.004854151385546822,0.00789661420699765,251.5,1.985998473059909,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-03-13,2327,3481,1.985998473059909,2.037326558051948,2.037326558051948,0.011052496577431818,2.026274061474516,0.004940516903275974,0.06805836850408217,29.7,2.0213335445712404,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-03-17,3481,1785,1.8579933743051331,1.8852168245554708,1.8852168245554708,0.010227301273213429,1.8749895232822573,0.004571650799547017,0.020644788879500116,90.6,1.8704178724827103,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-03-27,1785,3131,1.810547952222387,1.9901577130033568,1.9901577130033568,0.01079660559304321,1.9793611074103135,0.00482613245403314,0.0006940368980514166,2845.0,1.9745349749562804,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-03-31,3131,4958,1.953713868014738,1.9086014696413958,1.9086014696413958,0.010354162972804573,1.8982473066685912,0.004628358563880385,0.009170067545301263,206.5,1.8936189481047108,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-04-08,4958,3037,2.063265226005346,2.2695917345178227,2.2695917345178227,0.012312535159759188,2.2572791993580634,0.00550375995620572,0.0036318958700029967,620.0,2.251775439401858,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-05-05,3037,2308,3.3086571081946103,3.279601975628483,3.279601975628483,0.01779184071778452,3.2618101349106983,0.007953034790899071,0.001502936304905219,2165.0,3.253857100119799,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-05-12,2308,8210,3.3740922021389705,3.298945263376988,3.298945263376988,0.01789677805382016,3.281048485323168,0.007999942263689197,0.0021116442213286956,1550.0,3.2730485430594785,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-05-21,8210,6415,2.713462898361941,2.8190450758126637,2.8190450758126637,0.015293319536283701,2.80375175627638,0.00683618430884571,0.0050213924092774405,557.0,2.7969155719675345,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-06-02,6415,2356,3.0429638000221284,2.90236481256236,2.90236481256236,0.015745329108150803,2.886619483454209,0.007038234670463724,0.03572681450103903,80.6,2.8795812487837456,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-06-10,2356,5289,2.5223130970097336,2.3651150557143743,2.3651150557143743,0.01283074917725048,2.3522843065371237,0.005735404010107358,0.0013072695835805105,1795.0,2.3465489025270165,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_hold_pre_episode_incumbent,2026-06-29,5289,2303,2.09816768164672,2.085094985810915,2.085094985810915,0.011311640298024214,2.073783345512891,0.0050563553405914684,0.012614188964465239,164.0,2.068726990172299,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,hold_pre_episode_incumbent
EP13_C0_targets_during_episode,2023-07-18,,2388,1.0,1.0,1.0,0.0,1.0,0.002425,0.0079806,125.0,0.997575,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-07-25,2388,3515,1.2050706342542745,1.1372354265979834,1.1372354265979834,0.00616950218929406,1.1310659244086894,0.0027577959095001097,0.004148191648894078,272.0,1.1283081284991892,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-08-01,3515,6531,1.0494925663309664,1.0266775333373175,1.0266775333373175,0.005569725618354947,1.0211078077189626,0.002489693018342995,0.0026354931816316156,386.5,1.0186181147006195,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-08-08,6531,8210,0.9382354864142362,0.9250580506378082,0.9250580506378082,0.00501843992471011,0.9200396107130981,0.002243265772796685,0.004682634412960721,196.0,0.9177963449403014,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-08-15,8210,2353,0.8592633708298268,0.9435507849360332,0.9435507849360332,0.00511876300827798,0.9384320219277552,0.0022881106534698805,0.025030585862948807,37.4,0.9361439112742853,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-08-22,2353,3583,0.958884428057421,0.9500408576599035,0.9500408576599035,0.005153971652804977,0.9448868860070986,0.002303849079825266,0.003863045233308497,244.0,0.9425830369272733,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-08-29,3583,1519,0.8382808035011101,0.8305546897707713,0.8305546897707713,0.004505759192006434,0.8260489305787648,0.0020140951226941205,0.002851331610574639,289.0,0.8240348354560707,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-09-05,1519,9958,0.8553994692038708,0.8240348354560709,0.8240348354560709,0.004470388982349185,0.8195644464737217,0.001998284475980972,0.004954946436349944,165.0,0.8175661619977408,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-09-07,9958,6274,0.8225210832624011,0.8200435834477238,0.8200435834477238,0.004448736440203901,0.8155948470075198,0.0019886056898607302,0.006026712898649327,135.0,0.8136062413176591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-09-12,6274,2436,0.7021121237073642,0.7051254755453437,0.7051254755453437,0.0038253057048334895,0.7013001698405101,0.0017099292781974583,0.009441163840247135,74.1,0.6995902405623127,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-10-12,2436,3325,0.6637139077807473,0.67315501111649,0.67315501111649,0.0036518659353069584,0.669503145181183,0.0016324009019574883,0.017857506531530096,37.4,0.6678707442792255,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-10-17,3325,3483,0.6339414560052036,0.6160839502022402,0.6160839502022402,0.003342255429847153,0.612741694772393,0.0014940035792404324,0.004116146068640758,148.5,0.6112476911931526,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-10-24,3483,3548,0.5659700887774971,0.568028145637717,0.568028145637717,0.003081552690084615,0.5649465929476324,0.0013774682531714638,0.003707691609831979,152.0,0.5635691246944609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-10-31,3548,4162,0.5209306799628634,0.5505922383876144,0.5505922383876144,0.002986962893252808,0.5476052754943616,0.001335186178089965,0.0048129523287777235,113.5,0.5462700893162716,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-11-07,4162,3548,0.5558959995034495,0.5486765567402896,0.5486765567402896,0.002976570320316071,0.5456999864199735,0.0013305406500952023,0.0030242746987215463,180.0,0.5443694457698783,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-11-14,3548,2454,0.5534423020336764,0.5882214029197906,0.5882214029197906,0.003191101110839864,0.5850303018089508,0.0014264369020804922,0.000644866149068365,905.0,0.5836038649068703,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-11-21,2454,3545,0.5881179349163131,0.5971460308499007,0.5971460308499007,0.0032395172173607114,0.59390651363254,0.0014480791248110093,0.004937153620897741,120.0,0.592458434507729,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-11-29,3545,3362,0.6541728621027847,0.6368928239407202,0.6368928239407202,0.0034551435698784074,0.6334376803708418,0.0015444650980562466,0.0035105178626265864,180.0,0.6318932152727855,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
EP13_C0_targets_during_episode,2023-12-12,3362,2329,0.6476905388788254,0.6599773039675614,0.6599773039675614,0.0035803768740240204,0.6563969270935374,0.0016004449621213363,0.010877017975604917,60.2,0.6547964821314161,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,13,C0_targets_during_episode
